checkpost_report_id,checkpost_name,district_id,district_name,border_corridor,scanned_at,transit_direction,category_id,category_name,volume_band
CHK-2026-00976,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-10-03 17:33:41,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00977,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-01-05 06:54:16,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00978,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-07-10 03:28:24,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00979,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-05-25 18:08:17,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00980,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-04-10 02:21:12,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00981,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-07-15 01:00:40,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00982,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-06-03 04:14:18,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00983,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-05-24 14:09:10,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00984,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-08-29 12:18:44,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00985,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-05-20 01:38:58,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00986,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-09-12 22:33:24,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00987,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-11-01 14:25:17,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00988,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-03-27 13:39:35,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00989,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-08-02 01:49:11,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00990,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-06-07 02:06:02,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00991,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-04-14 23:35:36,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00992,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-04-09 01:39:51,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00993,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-09-07 08:53:18,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00994,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-09-28 13:41:47,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00995,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-04-21 00:47:44,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00996,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-07-03 17:29:51,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00997,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-03-07 19:52:13,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00998,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-04-16 23:57:31,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00999,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-01-08 20:10:07,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-01000,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-08-19 16:48:35,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-01001,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-11-28 13:07:34,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-01002,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-03-20 03:20:41,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-01003,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-03-27 15:34:47,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-01004,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-25 10:24:12,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-01005,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-07-18 05:48:38,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-01006,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-07-18 18:13:24,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-01007,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-07-27 06:17:14,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-01008,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-10-16 18:38:56,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-01009,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-03-23 15:12:08,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-01010,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-05-20 15:13:05,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-01011,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-01-26 07:48:39,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-01012,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-11-24 06:22:00,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-01013,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-04-24 12:30:09,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-01014,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-11-02 16:39:10,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-01015,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-09-14 06:06:12,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-01016,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-08-19 05:06:57,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-01017,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-09-20 18:25:22,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-01018,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-07-21 19:44:37,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-01019,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-08-18 04:15:57,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-01020,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-10-17 21:23:22,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-01021,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-10-28 09:52:51,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-01022,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-12-08 21:09:14,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-01023,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-01-07 21:59:51,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-01024,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-10-29 03:44:48,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-01025,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-03-03 00:12:27,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-01026,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-03-09 16:39:49,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-01027,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-05-22 18:24:22,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-01028,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-08-06 13:43:23,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-01029,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-09-05 17:57:43,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-01030,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-01-11 12:23:40,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-01031,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-01-10 11:26:51,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-01032,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-07-19 01:49:10,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-01033,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-08-11 20:21:03,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-01034,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-10-04 03:52:19,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-01035,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-06-23 16:19:15,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-01036,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-10-22 05:25:33,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-01037,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-10-21 17:09:10,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-01038,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-06-11 06:12:50,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-01039,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-08-31 06:31:56,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-01040,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-10-16 18:14:46,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-01041,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-05-19 19:57:30,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-01042,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-09-19 19:01:31,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-01043,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-10-07 09:10:22,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-01044,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-09-24 01:53:20,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-01045,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-08-19 11:52:53,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-01046,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-06-21 01:46:30,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-01047,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-01-20 10:36:32,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-01048,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-02-26 07:26:29,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-01049,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-09-16 00:48:10,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-01050,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-04-16 08:02:20,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
