complaint_id,district_id,district_name,taluk_id,locality_id,locality_name,category_id,category_name,source_id,source_name,reported_at,description_sanitized,verification_status,is_first_time_signal
CMP-2026-01045,18,Tiruvallur,89,265,Tiruvallur West Market,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2025-10-03 13:00:01,Observation reported near Tiruvallur West Market sector in Tiruvallur.,NEEDS_VERIFICATION,0
CMP-2026-01046,27,Perambalur,135,405,Perambalur Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2025-08-19 01:00:07,Observation reported near Perambalur Central Industrial Bypass sector in Perambalur.,VERIFIED,0
CMP-2026-01047,9,Vellore,45,134,Vellore Central Campus Zone,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2026-02-09 20:23:51,Observation reported near Vellore Central Campus Zone sector in Vellore.,UNVERIFIED,0
CMP-2026-01048,25,Karur,125,375,Karur Central Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2026-06-23 13:23:42,Observation reported near Karur Central Industrial Bypass sector in Karur.,VERIFIED,0
CMP-2026-01049,8,Tiruppur,38,112,Tiruppur East Market,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2025-11-14 01:03:27,Observation reported near Tiruppur East Market sector in Tiruppur.,UNVERIFIED,0
CMP-2026-01050,7,Erode,31,93,Erode North Industrial Bypass,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2024-11-11 07:35:28,Observation reported near Erode North Industrial Bypass sector in Erode.,CORROBORATED,0
CMP-2026-01051,7,Erode,31,91,Erode North Market,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2026-05-06 12:37:59,Observation reported near Erode North Market sector in Erode.,NEEDS_VERIFICATION,0
CMP-2026-01052,5,Tiruchirappalli,22,64,Tiruchirappalli South Market,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2025-09-02 05:00:20,Observation reported near Tiruchirappalli South Market sector in Tiruchirappalli.,UNVERIFIED,0
CMP-2026-01053,11,Dindigul,51,152,Dindigul North Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2024-10-20 14:45:49,Observation reported near Dindigul North Campus Zone sector in Dindigul.,CORROBORATED,1
CMP-2026-01054,23,Namakkal,113,338,Namakkal East Campus Zone,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2025-07-17 04:57:55,Observation reported near Namakkal East Campus Zone sector in Namakkal.,CORROBORATED,0
CMP-2026-01055,36,Ranipet,179,536,Ranipet West Campus Zone,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2025-05-16 21:56:26,Observation reported near Ranipet West Campus Zone sector in Ranipet.,UNVERIFIED,0
CMP-2026-01056,4,Salem,16,48,Salem North Industrial Bypass,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2025-10-29 02:20:39,Observation reported near Salem North Industrial Bypass sector in Salem.,UNVERIFIED,0
CMP-2026-01057,31,Virudhunagar,152,456,Virudhunagar South Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2025-06-23 16:49:32,Observation reported near Virudhunagar South Industrial Bypass sector in Virudhunagar.,NEEDS_VERIFICATION,0
CMP-2026-01058,38,Tiruvannamalai,186,558,Tiruvannamalai North Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2025-09-26 09:48:27,Observation reported near Tiruvannamalai North Industrial Bypass sector in Tiruvannamalai.,CORROBORATED,0
CMP-2026-01059,5,Tiruchirappalli,25,75,Tiruchirappalli Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2026-02-11 18:44:45,Observation reported near Tiruchirappalli Central Industrial Bypass sector in Tiruchirappalli.,CORROBORATED,0
CMP-2026-01060,29,Sivaganga,144,432,Sivaganga West Industrial Bypass,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2026-07-31 01:42:01,Observation reported near Sivaganga West Industrial Bypass sector in Sivaganga.,NEEDS_VERIFICATION,0
CMP-2026-01061,20,Viluppuram,97,291,Viluppuram South Industrial Bypass,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2026-08-08 09:32:40,Observation reported near Viluppuram South Industrial Bypass sector in Viluppuram.,VERIFIED,0
CMP-2026-01062,34,Nagapattinam,166,498,Nagapattinam North Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2024-12-09 17:21:03,Observation reported near Nagapattinam North Industrial Bypass sector in Nagapattinam.,VERIFIED,0
CMP-2026-01063,35,Mayiladuthurai,171,511,Mayiladuthurai North Market,1,Commercial Ganja / Cannabis,2,Police FIR & Seizure Register,2025-05-25 08:30:36,Observation reported near Mayiladuthurai North Market sector in Mayiladuthurai.,UNVERIFIED,0
CMP-2026-01064,17,Chengalpattu,85,254,Chengalpattu Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2025-06-28 00:32:04,Observation reported near Chengalpattu Central Campus Zone sector in Chengalpattu.,CORROBORATED,0
CMP-2026-01065,29,Sivaganga,142,425,Sivaganga South Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2,Police FIR & Seizure Register,2025-03-01 11:38:48,Observation reported near Sivaganga South Campus Zone sector in Sivaganga.,NEEDS_VERIFICATION,0
CMP-2026-01066,25,Karur,121,361,Karur North Market,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2025-08-07 08:25:10,Observation reported near Karur North Market sector in Karur.,CORROBORATED,0
CMP-2026-01067,11,Dindigul,54,160,Dindigul West Market,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2024-12-04 01:35:34,Observation reported near Dindigul West Market sector in Dindigul.,NEEDS_VERIFICATION,0
CMP-2026-01068,25,Karur,121,361,Karur North Market,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2026-04-15 11:49:24,Observation reported near Karur North Market sector in Karur.,UNVERIFIED,0
CMP-2026-01069,30,Ramanathapuram,148,444,Ramanathapuram East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2024-12-11 16:36:55,Observation reported near Ramanathapuram East Industrial Bypass sector in Ramanathapuram.,NEEDS_VERIFICATION,0
CMP-2026-01070,12,Thanjavur,56,168,Thanjavur North Industrial Bypass,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2025-10-13 10:40:05,Observation reported near Thanjavur North Industrial Bypass sector in Thanjavur.,NEEDS_VERIFICATION,0
CMP-2026-01071,36,Ranipet,177,529,Ranipet South Market,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2025-09-02 22:40:11,Observation reported near Ranipet South Market sector in Ranipet.,NEEDS_VERIFICATION,0
CMP-2026-01072,15,Tenkasi,74,221,Tenkasi West Campus Zone,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2026-07-29 20:44:07,Observation reported near Tenkasi West Campus Zone sector in Tenkasi.,UNVERIFIED,0
CMP-2026-01073,23,Namakkal,112,335,Namakkal South Campus Zone,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2026-01-06 00:02:59,Observation reported near Namakkal South Campus Zone sector in Namakkal.,CORROBORATED,1
CMP-2026-01074,37,Tirupathur,181,543,Tirupathur North Industrial Bypass,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2026-07-06 16:43:08,Observation reported near Tirupathur North Industrial Bypass sector in Tirupathur.,CORROBORATED,0
CMP-2026-01075,29,Sivaganga,144,430,Sivaganga West Market,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2025-03-23 07:00:53,Observation reported near Sivaganga West Market sector in Sivaganga.,NEEDS_VERIFICATION,0
CMP-2026-01076,23,Namakkal,114,340,Namakkal West Market,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2025-07-06 16:01:42,Observation reported near Namakkal West Market sector in Namakkal.,UNVERIFIED,0
CMP-2026-01077,37,Tirupathur,183,547,Tirupathur East Market,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2025-12-17 23:58:21,Observation reported near Tirupathur East Market sector in Tirupathur.,NEEDS_VERIFICATION,0
CMP-2026-01078,21,Kallakurichi,105,314,Kallakurichi Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2025-05-05 13:05:16,Observation reported near Kallakurichi Central Campus Zone sector in Kallakurichi.,CORROBORATED,0
CMP-2026-01079,33,Thiruvarur,161,483,Thiruvarur North Industrial Bypass,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2024-12-05 06:51:34,Observation reported near Thiruvarur North Industrial Bypass sector in Thiruvarur.,NEEDS_VERIFICATION,0
CMP-2026-01080,31,Virudhunagar,154,462,Virudhunagar West Industrial Bypass,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2026-04-09 12:12:24,Observation reported near Virudhunagar West Industrial Bypass sector in Virudhunagar.,VERIFIED,0
CMP-2026-01081,2,Coimbatore,6,17,Coimbatore North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2025-06-08 13:53:17,Observation reported near Coimbatore North Campus Zone sector in Coimbatore.,CORROBORATED,0
CMP-2026-01082,36,Ranipet,179,536,Ranipet West Campus Zone,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2025-08-26 22:32:23,Observation reported near Ranipet West Campus Zone sector in Ranipet.,VERIFIED,0
CMP-2026-01083,33,Thiruvarur,164,490,Thiruvarur West Market,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2026-07-08 17:40:31,Observation reported near Thiruvarur West Market sector in Thiruvarur.,UNVERIFIED,0
CMP-2026-01084,27,Perambalur,132,394,Perambalur South Market,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2024-12-17 23:56:51,Observation reported near Perambalur South Market sector in Perambalur.,NEEDS_VERIFICATION,0
CMP-2026-01085,33,Thiruvarur,164,490,Thiruvarur West Market,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2026-02-01 17:34:55,Observation reported near Thiruvarur West Market sector in Thiruvarur.,VERIFIED,0
CMP-2026-01086,3,Madurai,14,40,Madurai West Market,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2024-11-14 05:04:31,Observation reported near Madurai West Market sector in Madurai.,VERIFIED,0
CMP-2026-01087,35,Mayiladuthurai,172,516,Mayiladuthurai South Industrial Bypass,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2026-03-01 03:13:15,Observation reported near Mayiladuthurai South Industrial Bypass sector in Mayiladuthurai.,UNVERIFIED,0
CMP-2026-01088,24,Nilgiris,116,348,Nilgiris North Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2026-01-27 04:13:44,Observation reported near Nilgiris North Industrial Bypass sector in Nilgiris.,CORROBORATED,0
CMP-2026-01089,20,Viluppuram,97,290,Viluppuram South Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2025-05-20 23:12:49,Observation reported near Viluppuram South Campus Zone sector in Viluppuram.,VERIFIED,0
CMP-2026-01090,26,Ariyalur,128,384,Ariyalur East Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2024-11-14 10:53:42,Observation reported near Ariyalur East Industrial Bypass sector in Ariyalur.,UNVERIFIED,0
CMP-2026-01091,15,Tenkasi,71,213,Tenkasi North Industrial Bypass,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2024-12-18 07:25:38,Observation reported near Tenkasi North Industrial Bypass sector in Tenkasi.,VERIFIED,0
CMP-2026-01092,28,Pudukkottai,137,410,Pudukkottai South Campus Zone,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2025-09-25 21:31:58,Observation reported near Pudukkottai South Campus Zone sector in Pudukkottai.,UNVERIFIED,0
CMP-2026-01093,31,Virudhunagar,155,464,Virudhunagar Central Campus Zone,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2025-07-09 08:38:33,Observation reported near Virudhunagar Central Campus Zone sector in Virudhunagar.,NEEDS_VERIFICATION,0
CMP-2026-01094,6,Tirunelveli,27,80,Tirunelveli South Campus Zone,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2025-03-04 14:58:26,Observation reported near Tirunelveli South Campus Zone sector in Tirunelveli.,UNVERIFIED,0
CMP-2026-01095,9,Vellore,42,125,Vellore South Campus Zone,1,Commercial Ganja / Cannabis,4,State Anti-Drug Helpline 10583,2026-04-18 10:05:14,Observation reported near Vellore South Campus Zone sector in Vellore.,CORROBORATED,1
CMP-2026-01096,17,Chengalpattu,83,248,Chengalpattu East Campus Zone,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2026-05-27 11:26:51,Observation reported near Chengalpattu East Campus Zone sector in Chengalpattu.,UNVERIFIED,1
CMP-2026-01097,14,Kanniyakumari,68,202,Kanniyakumari East Market,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2024-10-23 08:49:23,Observation reported near Kanniyakumari East Market sector in Kanniyakumari.,CORROBORATED,0
CMP-2026-01098,11,Dindigul,51,151,Dindigul North Market,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2025-11-28 03:44:36,Observation reported near Dindigul North Market sector in Dindigul.,UNVERIFIED,0
CMP-2026-01099,31,Virudhunagar,151,452,Virudhunagar North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2026-04-23 19:05:30,Observation reported near Virudhunagar North Campus Zone sector in Virudhunagar.,UNVERIFIED,0
CMP-2026-01100,38,Tiruvannamalai,189,565,Tiruvannamalai West Market,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2025-10-12 11:19:50,Observation reported near Tiruvannamalai West Market sector in Tiruvannamalai.,UNVERIFIED,0
CMP-2026-01101,21,Kallakurichi,102,306,Kallakurichi South Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2,Police FIR & Seizure Register,2025-03-11 14:55:24,Observation reported near Kallakurichi South Industrial Bypass sector in Kallakurichi.,NEEDS_VERIFICATION,0
CMP-2026-01102,15,Tenkasi,75,225,Tenkasi Central Industrial Bypass,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2025-12-15 15:18:45,Observation reported near Tenkasi Central Industrial Bypass sector in Tenkasi.,NEEDS_VERIFICATION,0
CMP-2026-01103,21,Kallakurichi,104,312,Kallakurichi West Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2024-12-15 16:10:47,Observation reported near Kallakurichi West Industrial Bypass sector in Kallakurichi.,VERIFIED,0
CMP-2026-01104,30,Ramanathapuram,146,436,Ramanathapuram North Market,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2026-03-19 17:58:59,Observation reported near Ramanathapuram North Market sector in Ramanathapuram.,UNVERIFIED,0
CMP-2026-01105,31,Virudhunagar,151,451,Virudhunagar North Market,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2025-10-01 22:58:46,Observation reported near Virudhunagar North Market sector in Virudhunagar.,NEEDS_VERIFICATION,0
CMP-2026-01106,13,Thoothukudi,64,191,Thoothukudi West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2026-02-21 17:07:21,Observation reported near Thoothukudi West Campus Zone sector in Thoothukudi.,VERIFIED,0
CMP-2026-01107,1,Chennai,3,9,Chennai East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2026-01-15 16:08:36,Observation reported near Chennai East Industrial Bypass sector in Chennai.,UNVERIFIED,0
CMP-2026-01108,38,Tiruvannamalai,186,557,Tiruvannamalai North Campus Zone,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-05-18 17:46:24,Observation reported near Tiruvannamalai North Campus Zone sector in Tiruvannamalai.,NEEDS_VERIFICATION,0
CMP-2026-01109,36,Ranipet,178,532,Ranipet East Market,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2024-12-31 12:13:08,Observation reported near Ranipet East Market sector in Ranipet.,CORROBORATED,0
CMP-2026-01110,30,Ramanathapuram,150,448,Ramanathapuram Central Market,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2025-03-17 00:09:39,Observation reported near Ramanathapuram Central Market sector in Ramanathapuram.,VERIFIED,0
CMP-2026-01111,32,Theni,160,479,Theni Central Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2,Police FIR & Seizure Register,2026-03-29 13:23:41,Observation reported near Theni Central Campus Zone sector in Theni.,UNVERIFIED,0
CMP-2026-01112,15,Tenkasi,72,216,Tenkasi South Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-09-28 14:44:18,Observation reported near Tenkasi South Industrial Bypass sector in Tenkasi.,UNVERIFIED,0
CMP-2026-01113,6,Tirunelveli,28,83,Tirunelveli East Campus Zone,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2025-06-06 16:43:06,Observation reported near Tirunelveli East Campus Zone sector in Tirunelveli.,VERIFIED,0
CMP-2026-01114,2,Coimbatore,6,18,Coimbatore North Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2026-05-07 23:14:22,Observation reported near Coimbatore North Industrial Bypass sector in Coimbatore.,UNVERIFIED,0
CMP-2026-01115,13,Thoothukudi,62,185,Thoothukudi South Campus Zone,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2025-05-18 01:06:01,Observation reported near Thoothukudi South Campus Zone sector in Thoothukudi.,NEEDS_VERIFICATION,0
CMP-2026-01116,24,Nilgiris,120,358,Nilgiris Central Market,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2025-05-01 00:09:24,Observation reported near Nilgiris Central Market sector in Nilgiris.,CORROBORATED,1
CMP-2026-01117,10,Krishnagiri,48,143,Krishnagiri East Campus Zone,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2026-08-14 22:21:45,Observation reported near Krishnagiri East Campus Zone sector in Krishnagiri.,NEEDS_VERIFICATION,0
CMP-2026-01118,5,Tiruchirappalli,21,63,Tiruchirappalli North Industrial Bypass,1,Commercial Ganja / Cannabis,2,Police FIR & Seizure Register,2025-10-24 21:36:51,Observation reported near Tiruchirappalli North Industrial Bypass sector in Tiruchirappalli.,CORROBORATED,0
CMP-2026-01119,7,Erode,34,100,Erode West Market,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2026-07-21 22:01:59,Observation reported near Erode West Market sector in Erode.,NEEDS_VERIFICATION,0
