signal_id,district_id,district_name,taluk_id,locality_id,locality_name,timestamp,category_id,category_name,lifecycle_state,transition_trigger,confidence_score
EMG-SIG-00997,5,Tiruchirappalli,23,67,Tiruchirappalli East Market,2025-01-20 19:32:22,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,MULTI_SOURCE_CORROBORATION,83
EMG-SIG-00998,3,Madurai,14,42,Madurai West Industrial Bypass,2025-12-03 22:33:07,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,FIRST_TIME_ANOMALY,79
EMG-SIG-00999,16,Kancheepuram,77,231,Kancheepuram South Industrial Bypass,2026-05-20 10:03:26,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,MULTI_SOURCE_CORROBORATION,73
EMG-SIG-01000,8,Tiruppur,38,113,Tiruppur East Campus Zone,2025-10-24 16:20:28,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,66
EMG-SIG-01001,7,Erode,35,104,Erode Central Campus Zone,2025-10-12 17:34:19,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,FIRST_TIME_ANOMALY,74
EMG-SIG-01002,34,Nagapattinam,168,504,Nagapattinam East Industrial Bypass,2025-07-04 18:39:35,4,Chemical Precursors / Ephedrine,EMERGING,MULTI_SOURCE_CORROBORATION,72
EMG-SIG-01003,16,Kancheepuram,78,232,Kancheepuram East Market,2026-04-29 09:53:35,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,MICRO_CLUSTER_48H,77
EMG-SIG-01004,17,Chengalpattu,82,246,Chengalpattu South Industrial Bypass,2025-02-10 04:23:54,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MICRO_CLUSTER_48H,66
EMG-SIG-01005,29,Sivaganga,141,421,Sivaganga North Market,2026-03-06 23:39:23,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MICRO_CLUSTER_48H,86
EMG-SIG-01006,11,Dindigul,55,163,Dindigul Central Market,2025-08-21 17:53:01,6,Unclassified / Suspicious Substance,PERSISTENT,MICRO_CLUSTER_48H,82
EMG-SIG-01007,10,Krishnagiri,48,142,Krishnagiri East Market,2025-09-10 10:40:03,4,Chemical Precursors / Ephedrine,EMERGING,FIRST_TIME_ANOMALY,92
EMG-SIG-01008,4,Salem,16,47,Salem North Campus Zone,2026-03-18 13:46:05,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,MULTI_SOURCE_CORROBORATION,66
EMG-SIG-01009,36,Ranipet,178,534,Ranipet East Industrial Bypass,2024-09-24 23:58:30,4,Chemical Precursors / Ephedrine,DISMISSED,FIRST_TIME_ANOMALY,86
EMG-SIG-01010,38,Tiruvannamalai,186,556,Tiruvannamalai North Market,2026-06-15 13:39:59,6,Unclassified / Suspicious Substance,CORROBORATED,MICRO_CLUSTER_48H,80
EMG-SIG-01011,20,Viluppuram,98,293,Viluppuram East Campus Zone,2026-04-12 07:22:53,1,Commercial Ganja / Cannabis,DISMISSED,MICRO_CLUSTER_48H,72
EMG-SIG-01012,36,Ranipet,180,538,Ranipet Central Market,2026-03-21 02:06:44,1,Commercial Ganja / Cannabis,NEW_SIGNAL,FIRST_TIME_ANOMALY,94
EMG-SIG-01013,7,Erode,31,92,Erode North Campus Zone,2026-07-16 01:12:07,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,FIRST_TIME_ANOMALY,77
EMG-SIG-01014,16,Kancheepuram,76,227,Kancheepuram North Campus Zone,2026-03-27 16:00:29,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,MICRO_CLUSTER_48H,88
EMG-SIG-01015,13,Thoothukudi,62,184,Thoothukudi South Market,2026-08-06 04:38:14,6,Unclassified / Suspicious Substance,DISMISSED,MICRO_CLUSTER_48H,78
EMG-SIG-01016,18,Tiruvallur,88,264,Tiruvallur East Industrial Bypass,2024-11-14 20:08:23,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MICRO_CLUSTER_48H,77
EMG-SIG-01017,15,Tenkasi,74,221,Tenkasi West Campus Zone,2026-01-05 23:14:57,6,Unclassified / Suspicious Substance,PERSISTENT,MICRO_CLUSTER_48H,79
EMG-SIG-01018,19,Cuddalore,94,280,Cuddalore West Market,2025-09-19 08:04:23,4,Chemical Precursors / Ephedrine,CORROBORATED,MICRO_CLUSTER_48H,89
EMG-SIG-01019,30,Ramanathapuram,149,447,Ramanathapuram West Industrial Bypass,2025-01-24 14:58:03,1,Commercial Ganja / Cannabis,EMERGING,FIRST_TIME_ANOMALY,93
EMG-SIG-01020,12,Thanjavur,59,176,Thanjavur West Campus Zone,2025-07-22 02:48:58,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MICRO_CLUSTER_48H,78
EMG-SIG-01021,8,Tiruppur,40,118,Tiruppur Central Market,2026-06-30 06:43:54,1,Commercial Ganja / Cannabis,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,67
EMG-SIG-01022,33,Thiruvarur,161,483,Thiruvarur North Industrial Bypass,2025-10-14 09:15:11,4,Chemical Precursors / Ephedrine,DISMISSED,MICRO_CLUSTER_48H,72
EMG-SIG-01023,22,Dharmapuri,108,322,Dharmapuri East Market,2025-09-13 06:25:54,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MICRO_CLUSTER_48H,79
EMG-SIG-01024,14,Kanniyakumari,68,203,Kanniyakumari East Campus Zone,2025-03-30 06:15:56,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MULTI_SOURCE_CORROBORATION,77
EMG-SIG-01025,26,Ariyalur,127,379,Ariyalur South Market,2026-02-23 23:13:29,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MICRO_CLUSTER_48H,74
EMG-SIG-01026,10,Krishnagiri,47,140,Krishnagiri South Campus Zone,2026-07-15 15:40:16,1,Commercial Ganja / Cannabis,DISMISSED,FIRST_TIME_ANOMALY,83
EMG-SIG-01027,38,Tiruvannamalai,190,568,Tiruvannamalai Central Market,2025-08-16 04:54:59,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,MICRO_CLUSTER_48H,72
EMG-SIG-01028,31,Virudhunagar,152,454,Virudhunagar South Market,2026-01-05 04:01:39,5,Opioid Analogues / Brown Sugar / Heroin,EMERGING,MULTI_SOURCE_CORROBORATION,69
EMG-SIG-01029,4,Salem,16,46,Salem North Market,2024-12-12 21:55:15,6,Unclassified / Suspicious Substance,CORROBORATED,FIRST_TIME_ANOMALY,90
EMG-SIG-01030,3,Madurai,13,37,Madurai East Market,2026-03-09 16:04:37,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MULTI_SOURCE_CORROBORATION,65
EMG-SIG-01031,13,Thoothukudi,63,187,Thoothukudi East Market,2025-01-16 20:46:32,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,MICRO_CLUSTER_48H,93
EMG-SIG-01032,13,Thoothukudi,61,181,Thoothukudi North Market,2025-09-17 21:51:19,4,Chemical Precursors / Ephedrine,DISMISSED,MICRO_CLUSTER_48H,71
EMG-SIG-01033,4,Salem,18,52,Salem East Market,2025-07-06 06:54:14,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,89
EMG-SIG-01034,21,Kallakurichi,103,308,Kallakurichi East Campus Zone,2025-10-21 19:43:09,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,MULTI_SOURCE_CORROBORATION,79
EMG-SIG-01035,24,Nilgiris,117,350,Nilgiris South Campus Zone,2025-08-14 01:40:23,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,FIRST_TIME_ANOMALY,82
EMG-SIG-01036,17,Chengalpattu,83,247,Chengalpattu East Market,2025-03-25 10:14:37,4,Chemical Precursors / Ephedrine,PERSISTENT,FIRST_TIME_ANOMALY,91
EMG-SIG-01037,38,Tiruvannamalai,189,566,Tiruvannamalai West Campus Zone,2025-03-27 18:53:38,1,Commercial Ganja / Cannabis,CORROBORATED,MICRO_CLUSTER_48H,73
EMG-SIG-01038,2,Coimbatore,7,21,Coimbatore South Industrial Bypass,2025-11-20 03:25:33,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,FIRST_TIME_ANOMALY,92
EMG-SIG-01039,9,Vellore,41,122,Vellore North Campus Zone,2024-11-28 21:35:11,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MICRO_CLUSTER_48H,68
EMG-SIG-01040,10,Krishnagiri,50,149,Krishnagiri Central Campus Zone,2024-10-24 08:55:24,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,FIRST_TIME_ANOMALY,90
EMG-SIG-01041,4,Salem,16,46,Salem North Market,2025-03-24 15:00:40,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,MICRO_CLUSTER_48H,79
EMG-SIG-01042,34,Nagapattinam,167,501,Nagapattinam South Industrial Bypass,2025-11-01 14:49:37,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,FIRST_TIME_ANOMALY,93
EMG-SIG-01043,33,Thiruvarur,165,494,Thiruvarur Central Campus Zone,2026-06-07 23:34:23,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,84
EMG-SIG-01044,17,Chengalpattu,85,254,Chengalpattu Central Campus Zone,2026-05-10 08:10:52,6,Unclassified / Suspicious Substance,UNVERIFIED,FIRST_TIME_ANOMALY,86
EMG-SIG-01045,29,Sivaganga,141,422,Sivaganga North Campus Zone,2025-11-24 22:15:06,1,Commercial Ganja / Cannabis,DISMISSED,MULTI_SOURCE_CORROBORATION,75
EMG-SIG-01046,14,Kanniyakumari,69,205,Kanniyakumari West Market,2024-11-26 03:46:42,4,Chemical Precursors / Ephedrine,EMERGING,FIRST_TIME_ANOMALY,87
EMG-SIG-01047,19,Cuddalore,92,275,Cuddalore South Campus Zone,2025-03-22 10:12:11,6,Unclassified / Suspicious Substance,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,75
EMG-SIG-01048,38,Tiruvannamalai,189,567,Tiruvannamalai West Industrial Bypass,2026-08-03 22:26:51,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,FIRST_TIME_ANOMALY,76
EMG-SIG-01049,25,Karur,124,370,Karur West Market,2025-02-27 06:19:06,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,MICRO_CLUSTER_48H,84
EMG-SIG-01050,4,Salem,16,46,Salem North Market,2024-12-11 02:43:03,2,Synthetic Stimulants / MDMA / Meth,EMERGING,FIRST_TIME_ANOMALY,93
