report_id,anonymous_token,received_at,district_id,district_name,taluk_id,taluk_name,locality_id,locality_name,signal_type,drug_category,description,source_channel,verification_status,processing_status,duplicate_group_id,risk_relevance,confidence_score,is_first_time_signal
CR-2026-01174,ANON-TN-7808927D91,2025-08-22 20:26:17,2,Coimbatore,6,Coimbatore North,21,Coimbatore East Market,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Coimbatore East Market locality in Coimbatore.,WEB_PORTAL,CORROBORATED,PROCESSED,DUP-GRP-366,HIGH,68,0
CR-2026-01175,ANON-TN-1A0553B57E,2025-01-07 16:49:28,3,Madurai,9,Madurai North,29,Madurai East Bypass Hub,SUSPECTED_DISTRIBUTION,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Madurai East Bypass Hub locality in Madurai.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-252,MEDIUM,69,0
CR-2026-01176,ANON-TN-CC73E2E03C,2025-12-22 20:17:14,17,Chengalpattu,69,Chengalpattu East,175,Chengalpattu Rural Sector A,COMMUNITY_CONCERN,COMMERCIAL_GANJA,Anonymous observation reported near Chengalpattu Rural Sector A locality in Chengalpattu.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-83,HIGH,56,0
CR-2026-01177,ANON-TN-DDAFCD2E43,2024-10-12 19:54:00,7,Tiruppur,26,Tiruppur North,69,Tiruppur East Bypass Hub,SUSPECTED_DISTRIBUTION,OPIOID_ANALOGUES,Anonymous observation reported near Tiruppur East Bypass Hub locality in Tiruppur.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-85,MEDIUM,91,0
CR-2026-01178,ANON-TN-22E0A7F4FA,2025-08-24 19:21:27,18,Tiruvallur,74,Tiruvallur East,178,Tiruvallur North Market,COMMUNITY_CONCERN,UNKNOWN_CONTRABAND,Anonymous observation reported near Tiruvallur North Market locality in Tiruvallur.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-198,HIGH,70,0
CR-2026-01179,ANON-TN-F8F960F0C8,2025-05-07 15:10:14,13,Thoothukudi,53,Thoothukudi Rural,122,Thoothukudi North Sector A,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Thoothukudi North Sector A locality in Thoothukudi.,TELEGRAM_BOT,DISMISSED,PROCESSED,DUP-GRP-216,MEDIUM,71,0
CR-2026-01180,ANON-TN-AB876F250D,2025-08-03 19:09:36,36,Ranipet,145,Ranipet South,356,Ranipet South Market,SUSPECTED_DISTRIBUTION,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Ranipet South Market locality in Ranipet.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-165,HIGH,57,0
CR-2026-01181,ANON-TN-1A11932DD2,2025-08-17 00:40:05,12,Thanjavur,48,Thanjavur East,117,Thanjavur North Bypass Hub,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Thanjavur North Bypass Hub locality in Thanjavur.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-12,HIGH,62,0
CR-2026-01182,ANON-TN-7612323ED8,2025-08-10 16:29:12,17,Chengalpattu,67,Chengalpattu North,174,Chengalpattu West Market,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Chengalpattu West Market locality in Chengalpattu.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-287,LOW,62,0
CR-2026-01183,ANON-TN-BB1EBB4A58,2025-01-02 07:58:19,7,Tiruppur,27,Tiruppur South,66,Tiruppur South Market,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Tiruppur South Market locality in Tiruppur.,TELEGRAM_BOT,DISMISSED,PROCESSED,DUP-GRP-321,HIGH,87,0
CR-2026-01184,ANON-TN-ECBE6CEF1F,2026-05-02 02:16:22,18,Tiruvallur,74,Tiruvallur East,180,Tiruvallur South Market,SUSPECTED_DISTRIBUTION,OPIOID_ANALOGUES,Anonymous observation reported near Tiruvallur South Market locality in Tiruvallur.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-75,HIGH,74,0
CR-2026-01185,ANON-TN-DA14C22DE0,2025-07-27 22:53:19,15,Tenkasi,60,Tenkasi South,148,Tenkasi North Bypass Hub,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Tenkasi North Bypass Hub locality in Tenkasi.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-5,LOW,77,0
CR-2026-01186,ANON-TN-671E3C4E2C,2026-05-07 05:29:24,37,Tirupathur,147,Tirupathur North,360,Tirupathur North Market,HEALTH_EMERGENCY,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Tirupathur North Market locality in Tirupathur.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-297,LOW,78,0
CR-2026-01187,ANON-TN-4D2761A7BF,2025-09-13 04:57:13,33,Thiruvarur,132,Thiruvarur North,330,Thiruvarur West Sector A,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Thiruvarur West Sector A locality in Thiruvarur.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-139,MEDIUM,77,0
CR-2026-01188,ANON-TN-04D20CB6CB,2026-08-12 14:32:44,15,Tenkasi,60,Tenkasi South,146,Tenkasi North Sector A,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Tenkasi North Sector A locality in Tenkasi.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-252,MEDIUM,73,0
CR-2026-01189,ANON-TN-8906FFEBCD,2025-08-12 04:54:22,20,Viluppuram,82,Viluppuram East,204,Viluppuram East Sector A,SUSPECTED_DISTRIBUTION,COMMERCIAL_GANJA,Anonymous observation reported near Viluppuram East Sector A locality in Viluppuram.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-90,HIGH,77,0
CR-2026-01190,ANON-TN-958FDBE20A,2026-01-09 18:17:28,12,Thanjavur,48,Thanjavur East,115,Thanjavur North Sector A,HEALTH_EMERGENCY,UNKNOWN_CONTRABAND,Anonymous observation reported near Thanjavur North Sector A locality in Thanjavur.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-303,MEDIUM,62,1
CR-2026-01191,ANON-TN-1E9EA07E90,2026-07-29 17:45:29,35,Mayiladuthurai,143,Mayiladuthurai West,344,Mayiladuthurai North Market,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Mayiladuthurai North Market locality in Mayiladuthurai.,MOBILE_APP,UNVERIFIED,PROCESSED,DUP-GRP-213,LOW,77,0
CR-2026-01192,ANON-TN-C0A34F4AB5,2025-04-29 16:19:23,19,Cuddalore,76,Cuddalore South,194,Cuddalore West Sector A,REHAB_NEED,UNKNOWN_CONTRABAND,Anonymous observation reported near Cuddalore West Sector A locality in Cuddalore.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-170,MEDIUM,89,0
CR-2026-01193,ANON-TN-DEEDD8CD59,2025-04-13 21:07:40,22,Dharmapuri,91,Dharmapuri West,223,Dharmapuri East Sector A,COMMUNITY_CONCERN,UNKNOWN_CONTRABAND,Anonymous observation reported near Dharmapuri East Sector A locality in Dharmapuri.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-352,MEDIUM,89,0
CR-2026-01194,ANON-TN-CFFB3C65CF,2026-04-09 18:05:01,14,Kanniyakumari,55,Kanniyakumari South,141,Kanniyakumari East Bypass Hub,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Kanniyakumari East Bypass Hub locality in Kanniyakumari.,MOBILE_APP,UNVERIFIED,PROCESSED,DUP-GRP-343,MEDIUM,61,1
CR-2026-01195,ANON-TN-A244BA62D6,2026-04-15 02:46:52,15,Tenkasi,60,Tenkasi South,153,Tenkasi East Bypass Hub,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Tenkasi East Bypass Hub locality in Tenkasi.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-47,MEDIUM,64,0
CR-2026-01196,ANON-TN-910FAAA991,2026-07-09 02:15:48,9,Vellore,34,Vellore South,91,Vellore Rural Market,HEALTH_EMERGENCY,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Vellore Rural Market locality in Vellore.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-294,HIGH,72,0
CR-2026-01197,ANON-TN-7115012213,2026-03-20 12:09:02,2,Coimbatore,7,Coimbatore South,19,Coimbatore South Market,SUSPECTED_DISTRIBUTION,OPIOID_ANALOGUES,Anonymous observation reported near Coimbatore South Market locality in Coimbatore.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-294,HIGH,62,0
CR-2026-01198,ANON-TN-81D63B50EF,2025-01-24 18:48:29,38,Tiruvannamalai,150,Tiruvannamalai North,367,Tiruvannamalai North Market,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Tiruvannamalai North Market locality in Tiruvannamalai.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-364,LOW,91,0
CR-2026-01199,ANON-TN-656779DE5A,2024-09-29 02:48:46,28,Pudukkottai,112,Pudukkottai South,278,Pudukkottai East Market,SUSPECTED_DISTRIBUTION,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Pudukkottai East Market locality in Pudukkottai.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-248,MEDIUM,58,0
CR-2026-01200,ANON-TN-4CC56E6E9E,2024-11-01 21:51:54,14,Kanniyakumari,57,Kanniyakumari West,137,Kanniyakumari South Sector A,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Kanniyakumari South Sector A locality in Kanniyakumari.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-374,HIGH,71,1
CR-2026-01201,ANON-TN-D083525AE8,2025-07-19 00:37:33,36,Ranipet,145,Ranipet South,356,Ranipet South Market,SUSPECTED_DISTRIBUTION,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Ranipet South Market locality in Ranipet.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-269,MEDIUM,68,0
CR-2026-01202,ANON-TN-ABD2E66334,2025-04-06 16:57:12,7,Tiruppur,26,Tiruppur North,69,Tiruppur East Bypass Hub,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Tiruppur East Bypass Hub locality in Tiruppur.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-317,LOW,91,0
CR-2026-01203,ANON-TN-EA9B3457EE,2026-01-04 17:43:04,6,Tirunelveli,23,Tirunelveli North,58,Tirunelveli South Market,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Tirunelveli South Market locality in Tirunelveli.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-119,MEDIUM,80,0
CR-2026-01204,ANON-TN-F605F26E88,2025-06-09 20:26:59,19,Cuddalore,75,Cuddalore North,195,Cuddalore West Market,SUSPECTED_DISTRIBUTION,CHEMICAL_PRECURSORS,Anonymous observation reported near Cuddalore West Market locality in Cuddalore.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-84,MEDIUM,59,0
CR-2026-01205,ANON-TN-1C4115B757,2025-10-23 23:47:38,32,Theni,129,Theni East,316,Theni East Bypass Hub,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Theni East Bypass Hub locality in Theni.,MOBILE_APP,UNVERIFIED,PROCESSED,DUP-GRP-392,LOW,79,0
CR-2026-01206,ANON-TN-657D625D00,2026-04-30 21:22:32,28,Pudukkottai,113,Pudukkottai East,275,Pudukkottai South Sector A,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Pudukkottai South Sector A locality in Pudukkottai.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-322,MEDIUM,62,0
CR-2026-01207,ANON-TN-AF6CFFC0F9,2025-12-31 18:31:40,4,Salem,14,Salem South,38,Salem East Market,HEALTH_EMERGENCY,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Salem East Market locality in Salem.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-220,MEDIUM,78,0
CR-2026-01208,ANON-TN-728D8324F3,2025-03-17 14:37:22,34,Nagapattinam,137,Nagapattinam South,342,Nagapattinam West Bypass Hub,REHAB_NEED,UNKNOWN_CONTRABAND,Anonymous observation reported near Nagapattinam West Bypass Hub locality in Nagapattinam.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-275,MEDIUM,77,0
CR-2026-01209,ANON-TN-049FCD197A,2025-01-09 09:30:10,35,Mayiladuthurai,142,Mayiladuthurai East,344,Mayiladuthurai North Market,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Mayiladuthurai North Market locality in Mayiladuthurai.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-98,MEDIUM,67,0
CR-2026-01210,ANON-TN-54B54FF429,2025-05-08 00:16:14,2,Coimbatore,8,Coimbatore East,20,Coimbatore East Sector A,HEALTH_EMERGENCY,UNKNOWN_CONTRABAND,Anonymous observation reported near Coimbatore East Sector A locality in Coimbatore.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-280,HIGH,63,0
CR-2026-01211,ANON-TN-1B28B7D463,2026-04-27 12:07:12,25,Karur,101,Karur South,248,Karur South Sector A,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Karur South Sector A locality in Karur.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-181,HIGH,64,1
CR-2026-01212,ANON-TN-7ABADDC1D3,2025-04-26 09:30:42,21,Kallakurichi,86,Kallakurichi West,217,Kallakurichi Rural Market,REHAB_NEED,CHEMICAL_PRECURSORS,Anonymous observation reported near Kallakurichi Rural Market locality in Kallakurichi.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-320,LOW,80,0
CR-2026-01213,ANON-TN-5934536A60,2025-06-16 11:18:27,10,Krishnagiri,39,Krishnagiri South,97,Krishnagiri South Market,HEALTH_EMERGENCY,UNKNOWN_CONTRABAND,Anonymous observation reported near Krishnagiri South Market locality in Krishnagiri.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-340,MEDIUM,60,0
CR-2026-01214,ANON-TN-FABD60CBCE,2024-11-26 21:17:23,19,Cuddalore,79,Cuddalore Rural,188,Cuddalore South Sector A,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Cuddalore South Sector A locality in Cuddalore.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-346,HIGH,81,0
CR-2026-01215,ANON-TN-EADC38AE1D,2025-04-04 15:34:21,31,Virudhunagar,124,Virudhunagar East,302,Virudhunagar South Sector A,COMMUNITY_CONCERN,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Virudhunagar South Sector A locality in Virudhunagar.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-295,MEDIUM,70,0
CR-2026-01216,ANON-TN-DDD1C542E2,2025-08-14 10:04:13,15,Tenkasi,59,Tenkasi North,150,Tenkasi South Market,COMMUNITY_CONCERN,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Tenkasi South Market locality in Tenkasi.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-397,LOW,84,0
CR-2026-01217,ANON-TN-E0536EFF38,2026-02-02 04:12:46,21,Kallakurichi,84,Kallakurichi South,211,Kallakurichi East Sector A,REHAB_NEED,CHEMICAL_PRECURSORS,Anonymous observation reported near Kallakurichi East Sector A locality in Kallakurichi.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-248,LOW,64,0
CR-2026-01218,ANON-TN-B6FF6F3876,2025-03-24 16:10:26,22,Dharmapuri,89,Dharmapuri South,220,Dharmapuri North Market,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Dharmapuri North Market locality in Dharmapuri.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-375,HIGH,79,1
CR-2026-01219,ANON-TN-A95324A218,2025-09-28 21:47:21,3,Madurai,9,Madurai North,26,Madurai South Bypass Hub,REHAB_NEED,CHEMICAL_PRECURSORS,Anonymous observation reported near Madurai South Bypass Hub locality in Madurai.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-291,MEDIUM,64,0
CR-2026-01220,ANON-TN-665719F497,2026-07-12 05:26:33,24,Nilgiris,97,Nilgiris South,238,Nilgiris South Sector A,COMMUNITY_CONCERN,UNKNOWN_CONTRABAND,Anonymous observation reported near Nilgiris South Sector A locality in Nilgiris.,MOBILE_APP,UNVERIFIED,PROCESSED,DUP-GRP-311,HIGH,86,0
CR-2026-01221,ANON-TN-7B6B2DA866,2025-02-06 22:42:04,6,Tirunelveli,23,Tirunelveli North,61,Tirunelveli East Market,REHAB_NEED,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Tirunelveli East Market locality in Tirunelveli.,TELEGRAM_BOT,DISMISSED,PROCESSED,DUP-GRP-184,LOW,69,0
CR-2026-01222,ANON-TN-77C726DC94,2025-07-14 12:49:01,38,Tiruvannamalai,151,Tiruvannamalai South,368,Tiruvannamalai South Sector A,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Tiruvannamalai South Sector A locality in Tiruvannamalai.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-265,MEDIUM,70,0
CR-2026-01223,ANON-TN-D2777AFA9E,2024-12-22 20:34:45,14,Kanniyakumari,54,Kanniyakumari North,137,Kanniyakumari South Sector A,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Kanniyakumari South Sector A locality in Kanniyakumari.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-264,HIGH,55,1
CR-2026-01224,ANON-TN-30606862EF,2025-04-28 16:23:35,25,Karur,102,Karur East,253,Karur West Market,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Karur West Market locality in Karur.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-130,HIGH,60,0
CR-2026-01225,ANON-TN-5BD1EA31F5,2025-01-10 11:20:44,32,Theni,129,Theni East,311,Theni North Market,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Theni North Market locality in Theni.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-114,MEDIUM,62,1
CR-2026-01226,ANON-TN-F89AC4C612,2025-10-17 20:57:48,6,Tirunelveli,24,Tirunelveli South,55,Tirunelveli North Sector A,REHAB_NEED,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Tirunelveli North Sector A locality in Tirunelveli.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-166,MEDIUM,73,0
CR-2026-01227,ANON-TN-33BFC4D549,2025-08-26 16:27:28,32,Theni,127,Theni North,312,Theni South Sector A,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Theni South Sector A locality in Theni.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-264,MEDIUM,59,1
CR-2026-01228,ANON-TN-C31A4040B9,2025-01-15 17:59:35,34,Nagapattinam,136,Nagapattinam North,334,Nagapattinam North Bypass Hub,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Nagapattinam North Bypass Hub locality in Nagapattinam.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-358,HIGH,63,0
CR-2026-01229,ANON-TN-70B231C39E,2025-04-10 10:15:32,8,Erode,31,Erode East,79,Erode West Bypass Hub,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Erode West Bypass Hub locality in Erode.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-154,LOW,57,0
CR-2026-01230,ANON-TN-8CB30B956E,2026-04-27 13:48:45,6,Tirunelveli,25,Tirunelveli East,58,Tirunelveli South Market,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Tirunelveli South Market locality in Tirunelveli.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-16,LOW,74,0
CR-2026-01231,ANON-TN-E9B5C38482,2024-10-09 20:50:52,5,Tiruchirappalli,22,Tiruchirappalli Rural,52,Tiruchirappalli West Market,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Tiruchirappalli West Market locality in Tiruchirappalli.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-5,MEDIUM,74,0
CR-2026-01232,ANON-TN-AC29A0146F,2026-07-05 02:09:38,28,Pudukkottai,113,Pudukkottai East,276,Pudukkottai South Market,REHAB_NEED,COMMERCIAL_GANJA,Anonymous observation reported near Pudukkottai South Market locality in Pudukkottai.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-226,HIGH,56,0
CR-2026-01233,ANON-TN-59FB0C46E0,2025-10-03 06:08:34,36,Ranipet,145,Ranipet South,356,Ranipet South Market,COMMUNITY_CONCERN,COMMERCIAL_GANJA,Anonymous observation reported near Ranipet South Market locality in Ranipet.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-200,MEDIUM,67,0
CR-2026-01234,ANON-TN-78A1EC1B30,2026-03-25 18:41:17,23,Namakkal,93,Namakkal South,232,Namakkal East Sector A,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Namakkal East Sector A locality in Namakkal.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-317,MEDIUM,63,0
CR-2026-01235,ANON-TN-619CC9414E,2025-01-24 18:05:28,32,Theni,127,Theni North,319,Theni West Bypass Hub,SUSPECTED_DISTRIBUTION,COMMERCIAL_GANJA,Anonymous observation reported near Theni West Bypass Hub locality in Theni.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-326,LOW,59,0
CR-2026-01236,ANON-TN-39F50E9720,2025-08-12 07:34:46,19,Cuddalore,77,Cuddalore East,187,Cuddalore North Bypass Hub,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Cuddalore North Bypass Hub locality in Cuddalore.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-260,MEDIUM,72,0
CR-2026-01237,ANON-TN-60F0CCD574,2026-02-26 13:05:19,11,Dindigul,44,Dindigul South,108,Dindigul North Market,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Dindigul North Market locality in Dindigul.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-44,LOW,92,1
CR-2026-01238,ANON-TN-6DD8F2F174,2025-10-06 17:25:28,3,Madurai,12,Madurai West,29,Madurai East Bypass Hub,REHAB_NEED,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Madurai East Bypass Hub locality in Madurai.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-269,MEDIUM,60,0
CR-2026-01239,ANON-TN-7219441A5F,2026-05-07 22:54:07,33,Thiruvarur,132,Thiruvarur North,326,Thiruvarur South Market,HEALTH_EMERGENCY,UNKNOWN_CONTRABAND,Anonymous observation reported near Thiruvarur South Market locality in Thiruvarur.,TELEGRAM_BOT,DISMISSED,PROCESSED,DUP-GRP-370,MEDIUM,90,1
CR-2026-01240,ANON-TN-669F085CDE,2025-02-24 11:54:09,24,Nilgiris,96,Nilgiris North,243,Nilgiris West Sector A,SUSPECTED_DISTRIBUTION,COMMERCIAL_GANJA,Anonymous observation reported near Nilgiris West Sector A locality in Nilgiris.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-158,LOW,66,0
CR-2026-01241,ANON-TN-BD42402C15,2025-05-07 04:27:58,25,Karur,102,Karur East,247,Karur North Bypass Hub,REHAB_NEED,COMMERCIAL_GANJA,Anonymous observation reported near Karur North Bypass Hub locality in Karur.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-340,MEDIUM,79,0
CR-2026-01242,ANON-TN-FCA236DC5D,2026-06-14 08:55:31,11,Dindigul,45,Dindigul East,109,Dindigul North Bypass Hub,SUSPECTED_DISTRIBUTION,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Dindigul North Bypass Hub locality in Dindigul.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-211,HIGH,71,0
CR-2026-01243,ANON-TN-E502D25F4B,2026-05-22 13:06:44,15,Tenkasi,60,Tenkasi South,153,Tenkasi East Bypass Hub,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Tenkasi East Bypass Hub locality in Tenkasi.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-306,HIGH,78,0
CR-2026-01244,ANON-TN-562972C70B,2026-07-23 05:44:17,36,Ranipet,146,Ranipet East,358,Ranipet East Market,HEALTH_EMERGENCY,COMMERCIAL_GANJA,Anonymous observation reported near Ranipet East Market locality in Ranipet.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-383,HIGH,71,0
CR-2026-01245,ANON-TN-5B6D7F7D43,2025-03-10 03:06:42,16,Kancheepuram,65,Kancheepuram West,159,Kancheepuram East Market,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Kancheepuram East Market locality in Kancheepuram.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-299,HIGH,67,0
CR-2026-01246,ANON-TN-56BAE58954,2025-01-05 14:55:48,12,Thanjavur,47,Thanjavur South,116,Thanjavur North Market,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Thanjavur North Market locality in Thanjavur.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-355,LOW,63,0
CR-2026-01247,ANON-TN-1852308487,2025-12-15 11:20:23,31,Virudhunagar,122,Virudhunagar North,304,Virudhunagar East Sector A,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Virudhunagar East Sector A locality in Virudhunagar.,WEB_PORTAL,CORROBORATED,PROCESSED,DUP-GRP-394,HIGH,86,0
CR-2026-01248,ANON-TN-E3A974CA37,2025-06-01 23:54:54,38,Tiruvannamalai,153,Tiruvannamalai West,368,Tiruvannamalai South Sector A,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Tiruvannamalai South Sector A locality in Tiruvannamalai.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-247,HIGH,81,0
CR-2026-01249,ANON-TN-FE0C467B0D,2025-09-14 21:23:33,6,Tirunelveli,23,Tirunelveli North,61,Tirunelveli East Market,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Tirunelveli East Market locality in Tirunelveli.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-261,MEDIUM,68,0
CR-2026-01250,ANON-TN-8E2E7CCD92,2025-05-10 09:14:08,27,Perambalur,110,Perambalur East,267,Perambalur South Sector A,SUSPECTED_DISTRIBUTION,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Perambalur South Sector A locality in Perambalur.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-387,HIGH,57,0
