fir_number,station_id,station_name,district_id,district_name,fir_date,offense_section,drug_category,quantity_band,investigation_status,confidence_score
FIR-CBE-2026-0818,5,Coimbatore Town PS 2,2,Coimbatore,2025-07-03 22:24:26,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,96
FIR-DPI-2025-0819,93,Dharmapuri Town PS 1,22,Dharmapuri,2025-09-09 10:02:07,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,90
FIR-DPI-2025-0820,97,Dharmapuri Town PS 5,22,Dharmapuri,2026-01-05 18:46:04,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,UNDER_INVESTIGATION,98
FIR-NIL-2026-0821,106,Nilgiris Town PS 4,24,Nilgiris,2026-04-15 09:42:50,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,89
FIR-ARI-2026-0822,112,Ariyalur Town PS 3,26,Ariyalur,2025-11-22 01:14:14,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,89
FIR-TPR-2026-0823,30,Tiruppur Town PS 3,7,Tiruppur,2026-05-12 07:49:24,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,UNDER_INVESTIGATION,93
FIR-KKI-2025-0824,58,Kanniyakumari Town PS 5,14,Kanniyakumari,2025-11-28 03:27:17,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,95
FIR-TPJ-2025-0825,18,Tiruchirappalli Town PS 1,5,Tiruchirappalli,2026-07-04 13:05:26,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,89
FIR-NGP-2025-0826,150,Nagapattinam Town PS 4,34,Nagapattinam,2024-10-01 06:15:51,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,89
FIR-VEL-2025-0827,36,Vellore Town PS 3,9,Vellore,2026-03-21 22:14:45,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,94
FIR-KRR-2026-0828,109,Karur Town PS 3,25,Karur,2025-03-22 15:23:28,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,99
FIR-TUT-2025-0829,48,Thoothukudi Town PS 1,13,Thoothukudi,2025-03-25 02:42:05,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,87
FIR-THI-2026-0830,138,Theni Town PS 1,32,Theni,2026-06-26 07:48:05,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,PENDING_TRIAL,95
FIR-KRI-2025-0831,37,Krishnagiri Town PS 1,10,Krishnagiri,2025-03-16 17:52:58,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,UNDER_INVESTIGATION,86
FIR-NMK-2025-0832,100,Namakkal Town PS 3,23,Namakkal,2025-05-26 16:02:54,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,PENDING_TRIAL,97
FIR-TPR_N-2026-0833,161,Tirupathur Town PS 1,37,Tirupathur,2025-10-09 16:28:13,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,90
FIR-TVR-2026-0834,145,Thiruvarur Town PS 5,33,Thiruvarur,2024-11-25 06:27:16,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,91
FIR-TVM-2025-0835,167,Tiruvannamalai Town PS 3,38,Tiruvannamalai,2025-05-20 17:48:10,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,87
FIR-TSI-2025-0836,61,Tenkasi Town PS 2,15,Tenkasi,2026-02-16 17:01:09,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,PENDING_TRIAL,94
FIR-CHN-2025-0837,2,Chennai Town PS 2,1,Chennai,2025-01-30 20:35:37,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,99
FIR-TVM-2025-0838,167,Tiruvannamalai Town PS 3,38,Tiruvannamalai,2025-11-22 11:23:03,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,89
FIR-DPI-2025-0839,97,Dharmapuri Town PS 5,22,Dharmapuri,2025-10-24 05:19:06,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,89
FIR-VLP-2025-0840,86,Viluppuram Town PS 3,20,Viluppuram,2026-08-08 07:55:58,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,89
FIR-TUT-2026-0841,51,Thoothukudi Town PS 4,13,Thoothukudi,2025-07-15 23:22:22,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,PENDING_TRIAL,98
FIR-RMD-2026-0842,130,Ramanathapuram Town PS 4,30,Ramanathapuram,2025-07-23 05:30:59,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,88
FIR-KCP-2025-0843,67,Kancheepuram Town PS 3,16,Kancheepuram,2025-01-16 10:41:46,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,86
FIR-CBE-2026-0844,7,Coimbatore Town PS 4,2,Coimbatore,2026-06-06 11:40:41,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,98
FIR-NGP-2025-0845,147,Nagapattinam Town PS 1,34,Nagapattinam,2025-10-15 14:21:13,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,98
FIR-TPR_N-2025-0846,162,Tirupathur Town PS 2,37,Tirupathur,2026-07-03 23:24:00,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,PENDING_TRIAL,96
FIR-PBL-2025-0847,114,Perambalur Town PS 1,27,Perambalur,2025-01-05 16:49:48,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,96
FIR-NIL-2026-0848,106,Nilgiris Town PS 4,24,Nilgiris,2025-01-11 15:33:46,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,PENDING_TRIAL,97
FIR-CBE-2026-0849,5,Coimbatore Town PS 2,2,Coimbatore,2025-06-10 13:38:53,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,88
FIR-VEL-2025-0850,34,Vellore Town PS 1,9,Vellore,2025-06-19 12:51:06,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,99
FIR-RNP-2025-0851,156,Ranipet Town PS 1,36,Ranipet,2024-12-14 12:00:46,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,90
FIR-NGP-2025-0852,147,Nagapattinam Town PS 1,34,Nagapattinam,2025-01-18 13:49:41,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,91
FIR-THI-2025-0853,140,Theni Town PS 3,32,Theni,2025-11-27 13:54:41,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,85
FIR-TSI-2025-0854,60,Tenkasi Town PS 1,15,Tenkasi,2024-09-19 09:34:46,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,92
FIR-VEL-2025-0855,36,Vellore Town PS 3,9,Vellore,2025-05-03 04:03:24,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,PENDING_TRIAL,99
FIR-VRD-2025-0856,134,Virudhunagar Town PS 3,31,Virudhunagar,2025-11-13 08:01:35,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,UNDER_INVESTIGATION,93
FIR-TIN-2026-0857,24,Tirunelveli Town PS 1,6,Tirunelveli,2025-11-06 05:51:18,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,95
FIR-KLK-2026-0858,92,Kallakurichi Town PS 6,21,Kallakurichi,2026-03-14 17:37:16,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,PENDING_TRIAL,86
FIR-SVG-2026-0859,126,Sivaganga Town PS 4,29,Sivaganga,2026-04-30 20:25:27,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,93
FIR-TPR_N-2026-0860,163,Tirupathur Town PS 3,37,Tirupathur,2025-09-18 03:21:19,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,86
FIR-PBL-2025-0861,116,Perambalur Town PS 3,27,Perambalur,2026-01-12 04:11:14,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,91
FIR-SLM-2026-0862,15,Salem Town PS 2,4,Salem,2025-03-16 19:05:36,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,94
FIR-VEL-2025-0863,36,Vellore Town PS 3,9,Vellore,2025-04-29 15:54:55,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,85
FIR-CBE-2025-0864,5,Coimbatore Town PS 2,2,Coimbatore,2025-01-27 20:59:55,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,93
FIR-VRD-2025-0865,136,Virudhunagar Town PS 5,31,Virudhunagar,2025-10-25 09:42:30,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-PBL-2026-0866,115,Perambalur Town PS 2,27,Perambalur,2025-09-27 06:29:22,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-DGL-2026-0867,40,Dindigul Town PS 1,11,Dindigul,2025-10-31 00:16:28,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,PENDING_TRIAL,85
FIR-KCP-2025-0868,65,Kancheepuram Town PS 1,16,Kancheepuram,2025-09-19 05:36:22,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,86
FIR-TNJ-2025-0869,44,Thanjavur Town PS 1,12,Thanjavur,2025-01-17 08:02:48,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,UNDER_INVESTIGATION,99
FIR-KCP-2026-0870,67,Kancheepuram Town PS 3,16,Kancheepuram,2024-12-29 11:20:16,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,98
FIR-DGL-2026-0871,43,Dindigul Town PS 4,11,Dindigul,2025-08-23 15:55:29,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,PENDING_TRIAL,93
FIR-SLM-2025-0872,15,Salem Town PS 2,4,Salem,2025-06-30 18:48:09,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,85
FIR-TUT-2025-0873,49,Thoothukudi Town PS 2,13,Thoothukudi,2026-07-16 00:40:30,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,89
FIR-TPR-2025-0874,28,Tiruppur Town PS 1,7,Tiruppur,2024-10-14 22:40:02,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,87
FIR-SLM-2026-0875,15,Salem Town PS 2,4,Salem,2025-09-14 14:16:18,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,94
FIR-CBE-2026-0876,9,Coimbatore Town PS 6,2,Coimbatore,2025-11-15 18:55:43,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,93
FIR-SVG-2025-0877,125,Sivaganga Town PS 3,29,Sivaganga,2025-02-26 10:00:00,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,91
FIR-TVR-2026-0878,141,Thiruvarur Town PS 1,33,Thiruvarur,2026-05-23 08:34:05,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,98
FIR-NIL-2025-0879,105,Nilgiris Town PS 3,24,Nilgiris,2026-06-20 17:41:25,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,UNDER_INVESTIGATION,87
FIR-TLR-2026-0880,77,Tiruvallur Town PS 3,18,Tiruvallur,2026-06-27 17:10:37,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,UNDER_INVESTIGATION,97
FIR-NMK-2026-0881,102,Namakkal Town PS 5,23,Namakkal,2024-09-27 09:01:24,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,93
FIR-DPI-2026-0882,96,Dharmapuri Town PS 4,22,Dharmapuri,2026-01-30 18:32:13,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,UNDER_INVESTIGATION,91
FIR-DPI-2025-0883,97,Dharmapuri Town PS 5,22,Dharmapuri,2025-08-26 02:31:06,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,86
FIR-SLM-2026-0884,15,Salem Town PS 2,4,Salem,2026-03-21 00:38:22,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,91
FIR-CGL-2026-0885,73,Chengalpattu Town PS 4,17,Chengalpattu,2025-09-18 03:42:33,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,UNDER_INVESTIGATION,91
FIR-NMK-2026-0886,99,Namakkal Town PS 2,23,Namakkal,2026-08-02 06:49:58,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,88
FIR-KCP-2026-0887,65,Kancheepuram Town PS 1,16,Kancheepuram,2026-03-29 13:55:48,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,85
FIR-NIL-2025-0888,106,Nilgiris Town PS 4,24,Nilgiris,2024-12-17 13:57:29,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,94
FIR-TPR-2025-0889,30,Tiruppur Town PS 3,7,Tiruppur,2026-05-10 23:14:02,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,UNDER_INVESTIGATION,94
FIR-NIL-2026-0890,104,Nilgiris Town PS 2,24,Nilgiris,2026-07-08 11:48:27,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,86
FIR-TLR-2025-0891,76,Tiruvallur Town PS 2,18,Tiruvallur,2025-11-13 03:27:15,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,99
FIR-TNJ-2026-0892,45,Thanjavur Town PS 2,12,Thanjavur,2025-06-22 08:05:27,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,88
FIR-KCP-2026-0893,68,Kancheepuram Town PS 4,16,Kancheepuram,2025-12-17 20:47:24,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,89
FIR-VEL-2026-0894,35,Vellore Town PS 2,9,Vellore,2026-05-04 00:53:33,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,PENDING_TRIAL,86
FIR-PDK-2025-0895,119,Pudukkottai Town PS 2,28,Pudukkottai,2025-05-11 00:11:15,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,90
FIR-VRD-2026-0896,134,Virudhunagar Town PS 3,31,Virudhunagar,2026-07-30 21:16:02,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,90
FIR-DGL-2025-0897,43,Dindigul Town PS 4,11,Dindigul,2026-06-29 05:36:45,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,PENDING_TRIAL,90
FIR-DGL-2026-0898,42,Dindigul Town PS 3,11,Dindigul,2026-04-28 18:30:05,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,UNDER_INVESTIGATION,92
FIR-CUD-2026-0899,78,Cuddalore Town PS 1,19,Cuddalore,2026-07-22 08:02:18,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,86
FIR-RMD-2026-0900,131,Ramanathapuram Town PS 5,30,Ramanathapuram,2026-06-21 23:27:48,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,98
FIR-TSI-2025-0901,60,Tenkasi Town PS 1,15,Tenkasi,2026-03-02 00:41:25,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,86
FIR-PDK-2025-0902,118,Pudukkottai Town PS 1,28,Pudukkottai,2026-03-10 07:44:29,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,97
FIR-CUD-2025-0903,82,Cuddalore Town PS 5,19,Cuddalore,2025-03-21 02:02:13,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,93
FIR-TUT-2025-0904,53,Thoothukudi Town PS 6,13,Thoothukudi,2026-02-17 17:21:43,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,85
FIR-KRI-2026-0905,39,Krishnagiri Town PS 3,10,Krishnagiri,2025-06-15 16:56:08,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,90
FIR-ARI-2026-0906,111,Ariyalur Town PS 2,26,Ariyalur,2025-01-29 22:40:39,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,86
FIR-TVM-2025-0907,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2025-11-18 09:52:38,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,94
FIR-VRD-2026-0908,134,Virudhunagar Town PS 3,31,Virudhunagar,2026-02-05 03:46:56,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,99
FIR-TVM-2025-0909,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2025-07-05 14:01:44,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,90
FIR-NMK-2026-0910,98,Namakkal Town PS 1,23,Namakkal,2025-08-10 01:55:06,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,CHARGESHEET_FILED,95
FIR-DGL-2025-0911,40,Dindigul Town PS 1,11,Dindigul,2025-07-29 17:09:30,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,88
FIR-RMD-2026-0912,128,Ramanathapuram Town PS 2,30,Ramanathapuram,2025-09-08 12:46:37,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,PENDING_TRIAL,91
FIR-ARI-2025-0913,111,Ariyalur Town PS 2,26,Ariyalur,2026-08-12 18:26:43,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,94
FIR-TPJ-2025-0914,20,Tiruchirappalli Town PS 3,5,Tiruchirappalli,2025-11-10 07:55:03,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,UNDER_INVESTIGATION,89
FIR-MYD-2026-0915,151,Mayiladuthurai Town PS 1,35,Mayiladuthurai,2025-07-09 02:41:25,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,89
FIR-RMD-2025-0916,127,Ramanathapuram Town PS 1,30,Ramanathapuram,2026-08-15 13:09:15,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,PENDING_TRIAL,88
FIR-DGL-2025-0917,41,Dindigul Town PS 2,11,Dindigul,2026-07-09 22:21:00,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,98
FIR-ARI-2026-0918,113,Ariyalur Town PS 4,26,Ariyalur,2025-12-25 11:48:20,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,96
FIR-MYD-2026-0919,154,Mayiladuthurai Town PS 4,35,Mayiladuthurai,2026-01-20 21:21:44,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,85
FIR-MYD-2025-0920,154,Mayiladuthurai Town PS 4,35,Mayiladuthurai,2025-01-30 18:13:44,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,99
FIR-TPJ-2026-0921,22,Tiruchirappalli Town PS 5,5,Tiruchirappalli,2025-06-25 06:42:42,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,89
FIR-KRI-2026-0922,39,Krishnagiri Town PS 3,10,Krishnagiri,2026-05-10 08:37:03,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,89
FIR-SVG-2026-0923,125,Sivaganga Town PS 3,29,Sivaganga,2025-04-30 17:11:56,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,89
FIR-VRD-2026-0924,132,Virudhunagar Town PS 1,31,Virudhunagar,2026-04-21 04:42:21,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,UNDER_INVESTIGATION,97
FIR-TPJ-2025-0925,19,Tiruchirappalli Town PS 2,5,Tiruchirappalli,2025-06-24 18:41:10,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,85
FIR-SVG-2025-0926,124,Sivaganga Town PS 2,29,Sivaganga,2024-12-19 09:41:10,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,97
FIR-CBE-2025-0927,4,Coimbatore Town PS 1,2,Coimbatore,2025-10-04 09:54:49,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,88
FIR-RNP-2025-0928,159,Ranipet Town PS 4,36,Ranipet,2025-01-27 12:55:42,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,UNDER_INVESTIGATION,96
FIR-NIL-2026-0929,105,Nilgiris Town PS 3,24,Nilgiris,2025-06-08 04:10:54,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,88
FIR-DGL-2025-0930,40,Dindigul Town PS 1,11,Dindigul,2025-01-31 02:02:09,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,94
FIR-KCP-2026-0931,69,Kancheepuram Town PS 5,16,Kancheepuram,2026-04-22 20:06:10,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,98
FIR-VEL-2025-0932,35,Vellore Town PS 2,9,Vellore,2025-09-25 16:07:38,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,96
FIR-VEL-2025-0933,34,Vellore Town PS 1,9,Vellore,2025-10-04 14:04:40,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,94
